RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
Mvb12a	61.4306790040197	150.774523192051	1.29536143797703	0.00111986324162497
Mvb12b	2.10208800592313	12.7605628474378	2.60179698992781	0.00112986598551942
Mvd	12.8184058951634	53.5209802494657	2.06188768085404	0.00812689469116727
Mvk	17.5965023758706	39.1218501291406	1.15268590350655	0.0712237529741894
Mvp	27.9339604611238	64.2678878644929	1.20207792701703	0.0035033410349566
Mx2	0.40814350543963	0.937221387908055	1.1993133769834	0.0834750844125739
Mxd1	14.1863397563308	4.6168131402126	-1.61953315761509	0.0189024010486958
Mxd3	6.11719184631943	3.63897449864357	-0.74933758130226	0.12092908166948
Mxd4	26.7446976295355	74.7728971067391	1.48326253899934	0.0084966761535437
Mxi1	8.03464751852327	17.764916084661	1.14472423478897	0.000289842140640256
Mxra8	96.8091721187428	247.929003418801	1.35671140550083	4.21740885354732e-05
Myadm	80.9846726305732	192.893822052505	1.25208614717178	0.00260794863570682
Mybbp1a	45.3256124852291	64.0224364980529	0.498251067241037	0.00463608227519527
Mybl1	3.14358807556781	9.80469382292658	1.64106039478301	0.000344626472018375
Mybl2	8.28778296888877	3.03732036978356	-1.44818713505982	0.0109899424985293
Mybphl	0.160270338462748	0.516696750810279	1.68881036369131	0.336822565262786
Myc	105.607625155683	38.3775760191544	-1.46037850802747	0.00195342186461588
Mycbp	23.6490129207497	30.2718096739395	0.356194954658002	0.0686635870541962
Mycbp2	5.1546120431426	5.61765652242547	0.124104568535037	0.523554276760859
Mycl	1.63985669161837	1.79727606529013	0.132242284702203	0.701839094570815
Myct1	0.277730849491019	5.40104858556801	4.28148018491703	0.0354686312197764
Myd88	14.8748114892685	34.0676781691444	1.19553224105129	0.00518446577799843
Myef2	23.8141839745505	42.915253521429	0.849669407475541	0.022789251099162
Myeov2	195.219209110035	288.480768101645	0.563380125494644	0.00527495031923551
Myg1	13.7044874807225	38.5849788515556	1.49339093962042	0.00811063833255974
Myh1	10.1592045699062	2.38166630288077	-2.09274425321999	0.00140738102222082
Myh10	100.620539607742	114.79607398327	0.190148471159492	0.104333808797674
Myh11	2.67777380560598	1.91517152961972	-0.483560488957865	0.171870972852597
Myh14	0.213968472149032	0.963935631923611	2.17153857791059	0.166736004549531
Myh2	3.91709076087075	0.471417100177086	-3.05470655966267	0.0271032404011245
Myh7b	0.389385790320893	0.820852249409889	1.07592232780806	0.0834705020353125
Myh9	5.63736707196252	11.0383637901203	0.969432922756229	0.253956370505155
Myl12a	1844.79490241264	1204.08209897048	-0.615526667639446	0.00769193146921708
Myl12b	161.864514272144	254.74193935221	0.654249760019065	0.00948997483698176
Myl3	0.280244250382992	0.106552045782925	-1.3951264814445	0.442797273127977
Myl4	1.26502330206551	3.53882888886831	1.48410804558466	0.0669443020820927
Myl6	2475.48804864795	2331.19626542345	-0.0866425128431667	0.147972104728339
Myl6b	792.111603033606	667.127075019963	-0.247742116802392	0.226114643603614
Myl9	959.315693486684	190.489636265066	-2.3322931493654	0.000671698632869765
Mylip	38.5376135378781	14.8365172421919	-1.3771147645597	0.000423260975410296
Mylk	4.09808182276491	5.2086130149245	0.345950463298926	0.401999327316347
Mylk3	0.413352424817689	1.88493866971549	2.18907332816062	0.0350770084650297
Mylpf	0.270855487333832	0.27908336988876	0.0431728401305475	0.971599403088959
Mynn	8.25615263823017	14.9679312749011	0.858333291186737	0.0093473100749811
Myo10	47.9704214096869	21.5272235881582	-1.15598284930326	0.0035710139077461
Myo18a	10.6945492546501	34.9367807346809	1.70787099837594	0.000111410268285067
Myo19	5.48888751544237	8.09205821706334	0.559992924920832	0.0541907020136784
Myo1b	2.8673365493435	7.47825024586207	1.38298950044267	0.00574095987034214
Myo1c	145.515223994768	220.809284325999	0.601630736426736	0.0038772104995097
Myo1d	47.8399025932986	79.5840090627967	0.734264124886019	0.000993000321778659
Myo1e	34.2624501690017	40.0130291977688	0.223841527646911	0.0421964117896124
Myo1f	2.09762087024797	0.79038648991931	-1.4081237525652	0.140775901357629
Myo5a	8.84918575435509	18.4126711499052	1.05708231668011	0.00258532731477513
Myo7a	0.558366387268301	3.99098019457908	2.83745911800492	0.0242277313183135
Myo9a	5.15549097594112	5.29099551729461	0.0374293682754262	0.819709920618353
Myo9b	26.411749856615	41.0813952496365	0.637305293328711	0.000195576228099849
Myocd	0.552469556159131	1.58065559411058	1.5165561839161	0.101479376343125
Myof	33.9384488719596	175.580968576504	2.37114394362379	0.00157629856922822
Myom1	0.622862595921408	0.232483057787001	-1.42178835486867	0.10026669825986
Myoz2	0.118582616099845	2.11411883373439	4.15609203709144	0.0444279160830878
Mypop	0.952866119406844	10.3665868416544	3.44352363505626	0.0595240871765997
Myrf	1.31987422250324	10.4637935253047	2.98693361900831	0.0125206266347858
Myrip	0.183205338763888	2.87881839872667	3.97394333330197	0.0748241964972682
Myzap	0.426930777065813	5.5311553436346	3.69550678694048	2.04331559113786e-05
Mzf1	1.6257450052651	5.57165555838283	1.77700508137427	0.0203393522803621
Mzt2b	3.57409754361798	13.0567548674721	1.86914545947437	0.00858412167140548
N4bp1	9.52699764965618	9.18424525282225	-0.0528604652378133	0.808168666137479
N4bp2l1	0.36004228221048	1.07788382092898	1.58196343934347	0.136940432912312
N4bp2l2	17.6745578511658	29.9829904911802	0.762470159418214	0.0115449001367161
N6amt1	3.42880319517981	15.1131311918885	2.14002558948736	0.00931539499092685
N6amt2	10.0919095985872	29.1539552201132	1.53049243424415	0.00196307395076263
NEWGENE_2812	1.58476614928996	3.29346265245482	1.05533522058839	0.116328009305892
Naa10	15.1731450779309	42.8197124978533	1.49675495183576	0.0105072232360103
Naa15	27.5856096541775	22.7564155978746	-0.277642530857817	0.169844457993298
Naa20	37.7843528958488	54.9313770687848	0.539841544022963	0.120761172085859
Naa25	17.0579613618445	13.5543633779957	-0.331687882794872	0.370632241910691
Naa30	12.2331303342968	7.36955342498393	-0.73114451851083	0.00539125220446032
Naa35	37.5461651886351	43.15619617898	0.200902145847977	0.00256531309539044
Naa38	63.5141237691418	139.719849082359	1.13738764172684	0.0403770359443672
Naa40	4.5496865808558	6.21712286313285	0.450479925525714	0.104063591356066
Naa50	7.92365871044766	6.17760842574775	-0.359118314380203	0.071736321271418
Naa60	8.34106709849048	31.8598285893169	1.93343463594243	0.00213838986855022
Naaa	0.806859538831939	0.30421509853221	-1.40722578814602	0.412859874470193
Nab1	7.37586722723112	24.4532529333782	1.72914180357375	0.000565545576016204
Nab2	26.7720108452223	77.6425900356228	1.53612274106388	0.00610337357496255
Nabp1	3.81197307320678	2.00837845930306	-0.924506771763566	0.137624160976935
Nabp2	38.3615658915707	84.033576748573	1.13130428000714	0.000553979257999745
Naca	869.983589680598	1359.60084641168	0.644123072059653	0.00212845398590626
Nacad	1.07019331559848	4.26260191026947	1.99386290345463	0.060753739056204
Nacc1	29.2376607267934	53.8196416677929	0.880304898061116	0.0201555893547293
Nacc2	7.00375322693577	27.3679536306414	1.96628740758999	0.00634260566281123
Nadk	17.715101987572	47.1124561836255	1.41112877691268	0.000896631233515235
Nadk2	0.515885176897886	3.75401409376408	2.86331216775802	0.0236129527075857
Nadsyn1	0.984323874825919	4.53705350820028	2.20455068160264	0.00742937970290416
Nae1	11.7872278760931	25.0503364352848	1.08760551473674	0.0299047006173066
Naf1	6.15868471890301	7.05450237131714	0.195922043591864	0.551849109898213
Naga	25.2762572553881	52.9341963693231	1.06641717406941	0.00225239915095931
Nagk	28.6740459033689	95.0603952364002	1.72909891701882	0.00153715107042575
Nagpa	2.87789639467285	11.1452991096389	1.95334877456991	0.000331641953045431
Nalcn	0.156363986246796	0.128447606469825	-0.283728262495217	0.652006259048157
Nampt	113.897679644468	34.7814773771654	-1.71134723741947	0.00314955937259779
Nanp	4.84870983659721	10.226236790678	1.07660251181556	0.0173439790735809
Nans	39.6324176137838	77.691993257666	0.971084950045011	0.0196346392928877
Nap1l1	168.370870099849	207.588170498982	0.302081674596403	0.0172678203005536
Nap1l3	1.2135540613301	2.29387236407436	0.918546739965014	0.354157484673582
Nap1l4	49.4946288547143	58.138312039143	0.232217212775947	0.0373735260618516
Napa	65.0390725449878	111.649545074914	0.779598782905999	0.00124034066216262
Napb	1.36952289871591	3.10579554135031	1.18128946990386	0.21995235030469
Napepld	8.99389330780356	8.99776767832439	0.00062134732614924	0.998349620811664
Napg	7.33773383476638	22.2360112449196	1.59949153772061	0.00530814245185063
Naprt1	1.81915860555759	4.4702801529282	1.29709391649565	0.00836090867532669
Narf	21.0709557031037	17.9801869905602	-0.228847726433301	0.245289075470762
Narfl	7.46617871253701	17.5984928349248	1.23700993236016	0.0128819268194949
Nars	126.671565696537	181.155578297787	0.516136515951794	0.014907783432933
Nars2	5.07001478885741	5.53901397838619	0.127639223855755	0.553514926814652
Nasp	39.3642943994412	19.2416515309134	-1.03265498587525	0.000894960427900848
Nat1	2.57676764514708	11.3599960107992	2.14032797217854	0.000153666627356188
Nat10	6.68096575738781	15.581720156195	1.22172594004855	0.000210429924020546
Nat14	1.16206571372736	6.41743760835678	2.46530571058997	0.0195600728625948
Nat2	1.34628367295091	5.03608662472921	1.90332066919061	0.169753204492021
Nat6	18.6689261544547	46.1509193728446	1.30572044265395	0.0062089511694244
Nat8l	0.415839298909886	0.111509026658666	-1.89886560551822	0.43386903940576
Nat9	12.9063237825402	35.8687402407109	1.47464895264161	0.00226784032533633
Nav2	9.50231295028462	9.7126238622549	0.0315823704879071	0.635561882980375
Nav3	0.446079201943569	1.40493247699106	1.65512900379668	0.10609519686114
Nbl1	56.3804016017814	50.4668027197747	-0.159859065521912	0.142334061317829
Nbn	10.8222829845368	25.6144297863616	1.24295190472616	0.0120765221232695
Nbr1	24.7781417595774	79.2741936277579	1.67778330099173	5.8903592127483e-05
Ncald	0.717766027357169	3.25716928823064	2.18203315880002	0.207038030338355
Ncam1	7.35601366895729	59.314217110408	3.0113818821964	0.00495160501690707
Ncapd3	4.0992440717786	4.01355147800332	-0.0304784897746023	0.813499543564722
Ncaph2	17.490654606497	27.0034500314058	0.626559456865454	0.0210843756282668
Ncbp1	30.8148420989018	35.5489361350608	0.206180986801533	0.0712619093648015
Ncdn	19.2922561284572	25.9892467351592	0.429892950865758	0.0117006411127562
Nceh1	5.966642892315	23.0200660976508	1.94790063759699	0.00379398606051775
Nck1	18.2615799279396	22.3024657148977	0.288391632725907	0.0628368326230111
Nck2	13.1626784178469	18.9868400933145	0.528546736417256	0.0402350073275668
Nckap1	96.8711820194879	167.390932958953	0.789081933127792	0.0074920797574531
Nckap5l	11.39258134507	16.4456471560205	0.529611109378854	0.0167144633308912
Nckipsd	2.28698125993574	5.92293837814377	1.3728685324936	0.0291866484844236
Ncl	408.691297810234	360.93646498569	-0.179266620263407	0.587611170621554
Ncln	37.6425132509526	83.8964900038165	1.15624749889563	0.00582895449961265
Ncoa1	4.57291626683669	6.23450204362441	0.447159832380636	0.142580099142763
Ncoa2	2.66080222470575	7.0181316186754	1.3992257244466	0.00577206259690993
Ncoa4	47.2704743287042	41.7124225944873	-0.180462237074053	0.0494359686908846
Ncoa5	24.7068043071767	16.7693374879395	-0.559082724884095	0.0103858887684822
Ncoa6	5.68538354209773	12.3558966944983	1.11987013073187	0.00335763451515584
Ncor1	11.7841459175393	25.6775437054558	1.12366000212514	0.000287271380560442
Ncor2	28.4572228682336	47.5870119334641	0.74177299159284	0.00904971585901617
Ncs1	20.4433587869537	29.1591947851617	0.51231863446956	0.0192863073627043
Ncstn	37.2584444764248	97.3353463666289	1.38539635690676	4.82195396266086e-05
Ndc1	8.33207980662156	10.7232074358005	0.36398793414689	0.0488422238987506
Ndc80	14.3679689148256	5.85577285826223	-1.29492463532822	0.0768737479252015
Nde1	8.46798395412095	23.3555739959562	1.46367646111033	0.00063978412392452
Ndel1	64.2171811937976	63.2807993978131	-0.021191514669254	0.84410359581104
Ndfip1	173.725835881407	305.372204568014	0.813756429442947	0.00110246572994694
Ndfip2	30.4487877975289	50.0456420202959	0.71685965062819	0.00233697617416779
Ndn	2.99800931556509	5.23324421851741	0.803700720310104	0.0180152915861475
Ndnl2	15.6753204101913	18.7482853096641	0.258263722269079	0.375962157687919
Ndor1	6.89224158139593	17.4660855737996	1.34151113792359	0.00697858722577791
Ndrg1	11.3183025989711	27.2867337787337	1.26954210036093	0.0431919258780185
Ndrg2	1.02629991210331	12.2224531079307	3.57400957888932	0.0114302545362098
Ndrg3	5.50982117480488	10.354281611436	0.910150060696159	0.00407059882659897
Ndrg4	17.9781136650525	29.6640551704512	0.722474176752296	0.0114478858635959
Ndst1	5.26494852372853	15.819847756131	1.58724438499431	0.00966912953745312
Ndst3	0.182399023477184	1.69606534302998	3.2170218418199	0.0192878762990189
Ndufa10	29.108231589355	51.4265559880725	0.821086346168729	0.000527777481569499
Ndufa10l1	9.72360249881478	13.8476117396125	0.510074357726622	0.204203517831615
Ndufa11	149.118593155735	274.370716923522	0.87966635935885	0.0391670587181947
Ndufa12	18.2838220198463	37.9285891845413	1.05271802874471	0.0567809890269949
Ndufa2	104.01141961364	188.987865203487	0.861551669520968	0.0249047897771879
Ndufa4	277.200971208461	365.207107790505	0.397782531691427	0.0477670536464588
Ndufa5	157.112002887467	177.121902746916	0.172949223156119	0.441969741180916
Ndufa6	137.302594597922	224.137580337415	0.707025672334505	0.00599277229013052
Ndufa7	152.836740750607	190.951393244295	0.321214048768609	0.0387514778936632
Ndufa8	65.366031833832	123.159740608089	0.913917710509537	5.17893911487373e-05
Ndufa9	26.241161699269	93.9777348554006	1.84048740524455	0.00182676079966497
Ndufab1	14.7808783771998	31.6743178408459	1.09958154238333	0.0255093101910809
Ndufaf1	1.32946991473205	11.2042186845421	3.07511901221992	0.0396620956246374
Ndufaf3	8.57789849047662	25.7077421970764	1.58350676133756	0.012038000675193
Ndufaf4	18.7189342860074	15.0474186571143	-0.31498228327491	0.331964982127458
Ndufaf5	13.6686682447117	21.301918141448	0.64011065824278	0.0436601108003047
Ndufaf6	5.91713538885985	7.61194955942125	0.36336709612691	0.211003408697676
Ndufaf7	3.73704276456952	7.49082980292503	1.00322847009813	0.139062863058116
Ndufb10	96.1675795320975	126.339683873742	0.393685354516707	0.0445941588293108
Ndufb11	123.435349030426	189.20124278637	0.616165957022561	0.0745606850997452
Ndufb2	200.334438963276	352.337328037911	0.814546875505386	0.00648850984700611
Ndufb3	55.0520699696911	91.4899990125123	0.732817237165533	0.000927804789858958
Ndufb4	91.1309190709102	234.443005870063	1.36322471732843	0.0004512244813604
Ndufb5	67.2837532175917	111.656018662804	0.730730930467689	0.0326183753938474
Ndufb6	108.575964563147	146.371377190791	0.430928693897085	0.0531990115249966
Ndufb7	98.8229604933979	218.869227216023	1.14715094621763	0.00125853270678516
Ndufb8	131.603541283035	228.074987416448	0.793309926817757	0.00184932201918431
Ndufb9	174.216557783112	221.576368797964	0.346922279440093	0.120298898364807
Ndufc2	71.9545556712968	155.353452553653	1.11039636749926	0.00464168229298262
Ndufs1	18.4630307791213	74.0943576159931	2.00472428707635	0.000709044945992478
Ndufs2	48.8979335630106	133.03377494966	1.44394716429676	1.60849976241038e-06
Ndufs3	21.084232260484	78.6362021876237	1.89902915722919	0.000988980540643241
Ndufs4	23.7741632424601	58.6620014728366	1.30303173009553	0.00534710787202954
Ndufs5	161.629787074346	257.858006176692	0.673883740429005	0.02559390140819
Ndufs6	10.4048040740004	17.8261050896076	0.776741717210588	0.208423310273889
Ndufs7	52.1430192957479	109.74599522981	1.0736222665598	0.00780273744368102
Ndufs8	61.0995755059619	162.532874561425	1.41149729107715	0.000371557794838349
Ndufv1	51.2194239564048	92.6677603729017	0.85537647691125	0.00272841357606611
Ndufv2	74.8614756854453	160.263665518477	1.09815198687185	0.00352633180831297
Ndufv3	28.7090349553557	48.4457383786378	0.754864926166313	0.267506021402193
Necab3	0.878492840829555	0.773266055029117	-0.184065646459826	0.829420402100833
Necap1	22.6936111515613	37.4228230047195	0.721632194849606	0.0262780782817393
Necap2	35.0705993383053	44.659964655936	0.348720023697137	0.0180540242809091
Nedd1	3.98913286696832	5.14533481668117	0.36718978267066	0.0816116087307908
Nedd4	277.439609752417	558.285602466254	1.00882957680394	0.00140122479809178
Nedd4l	11.1765048893243	8.93085740853844	-0.323598506582465	0.200726196266042
Nedd8	144.159638108112	251.635403505513	0.803667619948991	0.000440095261024711
Nedd9	16.3510181035466	20.3948509594449	0.318824495728245	0.069234309593101
Neil1	0.925545536406602	11.2390596028011	3.60207354510793	2.11490114665359e-06
Neil3	0.720940519337214	0.528640542696362	-0.447593162966727	0.612980545077465
Nek1	1.20449718486561	3.07289290954857	1.35116646808893	0.091095648497802
Nek11	0.455189878308411	0.489929627425902	0.106106060144831	0.908221493131392
Nek2	1.41685993322168	1.27741203610359	-0.149473195410317	0.849742583502761
Nek4	1.02777489568143	6.74363368921719	2.71400185336806	0.0117353630834358
Nek6	10.8242378526731	37.4767163867827	1.79172910664417	0.000749434453051998
Nek7	32.5325495343508	113.193584506008	1.79883639850014	0.0361564617930127
Nek8	1.23192711970071	6.73060667311466	2.44981964081741	0.00158053007154335
Nek9	24.4283184839562	42.5033260602835	0.79902118295706	0.00185701183551201
Nelfa	8.52571496701566	26.629360356658	1.64312504627576	0.00230061953687841
Nelfb	25.3750549285479	59.2117678511972	1.22247298285169	0.0196880089481237
Nelfcd	9.99218882238592	27.0269004330776	1.43552342165743	0.000577139713517107
Nelfe	20.5428810469557	44.0213376662861	1.09956445738256	0.000434393465032627
Nemf	7.4990031625677	12.7953198514304	0.770845474657326	0.0216175815114281
Nemp1	2.46875172829185	3.37486174315658	0.451046642803291	0.391379446336858
Nemp2	2.5528546151723	3.96361488173214	0.634705413450688	0.17063473205282
Nenf	77.0544000342966	94.9860938082816	0.301838973643539	0.0754545709573811
Nes	2.50818739939705	1.7924272055075	-0.48473061419519	0.223715134593008
Net1	10.653373668571	141.170130401558	3.72805259215538	0.0010482283887489
Neto2	4.34498755052729	1.00699351347204	-2.10929765308032	0.0763471443614326
Neu1	28.0099153105773	40.5014444902248	0.532035741498378	0.031640551982003
Neu2	0.407991200443974	0.130374180428899	-1.64587985291834	0.474937150079167
Neu3	0.304998923980708	1.60042495923543	2.39157897529998	0.064929102669287
Neurl1	0.21279729700572	0.82535283599432	1.95553117370795	0.214571836922066
Neurl1b	0.767750286650344	1.6679780462505	1.11939124934465	0.0977701161464108
Neurl2	4.61986740428042	7.86276817730631	0.767185874011859	0.0222878941367947
Neurl3	2.56822334517247	1.98566137642685	-0.371151056974279	0.657983114575054
Neurl4	6.76724086267257	12.2524227560118	0.856427407848561	0.0112156026359524
Nexn	33.9686790229348	46.0910921253716	0.440282836990296	0.0420573371338733
Nf1	3.37512312411865	8.23439716232873	1.28672290208043	0.000845077751333622
Nf2	13.1660600895014	25.3774931356657	0.94672587520496	0.00487580291014592
Nfat5	11.5118925066121	13.8831787389282	0.270212904056446	0.0113077434393023
Nfatc1	4.28659835747569	2.20290170301605	-0.960428125790206	0.015950742306111
Nfatc2	0.34501316551187	0.138191520692452	-1.31998231941688	0.146796290963475
Nfatc2ip	2.27734680283993	3.30494536949157	0.537272417114845	0.506029225639443
Nfatc3	9.43680545588504	16.3207295315796	0.790335080055716	0.0113973213253622
Nfatc4	1.66612855856376	21.2305983296173	3.6715734019191	0.00218863707476272
Nfe2l2	115.453228697972	160.008256432444	0.470837830907073	0.02333933452681
Nfia	14.8143128921069	47.8837085013442	1.69254317686983	4.30620530718689e-06
Nfib	1.532246032028	8.81013750555618	2.52351656767255	0.00343356146791317
Nfic	28.8998412401917	87.7233639651868	1.60189956933739	8.10128484772386e-05
Nfil3	40.7684523959334	26.0059454443145	-0.648611704008558	0.00685220341396717
Nfix	39.0019259465181	83.1817998684457	1.09272253484478	0.00385651669563969
Nfkb1	29.2021095090838	35.119399660396	0.26619559267759	0.0997024649501595
Nfkb2	17.0789363707603	25.7702753698185	0.593489822611956	0.0544082281132968
Nfkbia	17.1519157620751	11.6717694438733	-0.55534643479927	0.0102074709955311
Nfkbib	10.7109461457345	14.6160525463532	0.448467800321594	0.0909337327661121
Nfkbie	18.2091223340765	15.2791762389479	-0.25309462312783	0.131531107744551
Nfkbil1	3.58622283447733	14.1276490072336	1.97798436589224	0.00573948410786968
Nfkbiz	4.52286802177618	8.30843960283796	0.87733965332543	0.00953400657747609
Nfrkb	12.1546095518447	10.9370142894107	-0.152284601176586	0.403856664682792
Nfu1	13.1125648473597	28.1295322912777	1.10113565763623	0.00842025387293011
Nfx1	17.9824420563367	18.5929154810185	0.0481640558496337	0.383684565984464
Nfxl1	7.90168094444492	9.13822416439161	0.209754238801561	0.12424320227132
Nfya	14.7953314842462	9.6015684839722	-0.623800015359181	0.11710721139131
Nfyb	12.9946784785254	7.68373150811809	-0.758041925253856	0.0154268243763579
Nfyc	15.3108380164894	29.5398491480677	0.948109209855215	0.0146220518376629
Ngdn	27.1631847592601	57.329243311813	1.07761859814389	0.00651585533973172
Ngef	0.617309336717804	0.913489993643061	0.565395313589878	0.367995936709939
Ngf	55.2761997846078	42.8907544428583	-0.365991741443641	0.17637956397931
Ngfr	0.481902352334723	0.106202930950432	-2.18191726172431	0.130055818207295
Ngfrap1	26.1071037430342	57.0402604293006	1.1275381511856	0.0393423089867882
Ngly1	18.4304251035504	20.3119083146425	0.140236440404607	0.0712038679192769
Ngrn	14.892890962483	21.0078968230514	0.496307903135713	0.0990997148122656
Nhej1	0.995843124061759	2.4833258978241	1.31828320874206	0.0509464388699898
Nhlrc1	1.94595623405937	3.76206560403174	0.951045743984924	0.0684933580476282
Nhlrc2	3.27277401155707	7.40404907209282	1.17780047081231	0.0210133274468495
Nhp2l1	23.4106922024543	41.4457025996795	0.824054927681371	0.468700250896607
Nhs	0.747215626205308	3.03394677662127	2.02159924620575	0.0578623107987596
Nicn1	1.66418706090185	13.2832345100228	2.99671697824313	4.04426416747979e-05
Nid2	41.9040980713771	52.570544907483	0.327163347644656	0.0395476988817705
Nif3l1	5.92291331800912	17.0871632430695	1.52853402769395	0.00117696573294022
Nifk	51.5957066716639	42.7773233846222	-0.27040480799395	0.19333906051344
Ninj1	59.2586595987882	203.30620366387	1.77855633935593	0.00801913032534627
Nip7	26.1183750963851	25.8292910293122	-0.0160571007844787	0.398521026547248
Nipa1	4.29991017079255	14.0261624818384	1.70574191971234	0.00326718982309793
Nipa2	21.3485557181827	30.5773152181671	0.518323267908772	0.037459284642347
Nipal1	1.36028466172903	1.96431632504279	0.530118683245053	0.339754299807402
Nipal2	2.71272644866249	18.9021273472029	2.80073313355514	0.00146536854043828
Nipal4	0.311181150352168	0.246001428904379	-0.339087976902986	0.777121530186168
Nipsnap1	6.54898957650537	25.9316053309338	1.98536728099045	0.0293871770201776
Nipsnap3a	0.0974186846025851	0.103520856056045	0.0876510443155675	0.514906101032916
Nipsnap3b	30.5775360844446	43.4113029392376	0.50559856396866	0.20953740053154
Nit1	40.6268943427569	148.36209930187	1.86861559761332	0.00106609170790841
Nit2	66.0158190374818	96.6430244922948	0.54985383361215	0.0107848482503735
Nkain4	3.60779798463716	1.0069967182735	-1.84105957674197	0.0436230280454977
Nkap	2.77188104213182	10.4913162199685	1.920258437653	0.0139618051805498
Nkd1	0.317469540056684	0.309286477564409	-0.037674419487877	0.969303578425186
Nkd2	14.4733917220945	10.6287296464378	-0.445433870180873	0.0375732524253924
Nkiras1	6.94964833607748	7.37722870622397	0.086138985385925	0.669167267950979
Nkiras2	8.15115106606043	12.9044868843427	0.66279706805297	0.195198818010805
Nkx1-2	0.0976727103808301	0.103379887906659	0.0819281064810027	0.548359605696149
Nle1	10.2341484111764	16.971765394634	0.729745581160711	0.0384171615971905
Nlgn2	11.7950313650642	21.2280830512435	0.847794843208264	0.00594105069334175
Nlgn3	0.637789705358724	1.12450328381482	0.818135157957224	0.563065427892548
Nlk	3.1891494046976	4.87847370580406	0.613258166109715	0.410359142469619
Nln	19.8201451586008	35.2346674486423	0.83002806915081	0.0216723658747814
Nlrp1a	0.35279060864994	3.21283663282504	3.1869635624164	0.0399328384253652
Nlrp3	0.120691812609874	0.388295695908889	1.68582790460562	0.202605162970481
Nlrx1	2.37541238422946	10.4866962047218	2.1423103338668	0.0139324832853482
Nmb	0.529148056297998	0.358482181855268	-0.561770034321547	0.680378869295222
Nmd3	38.4242542941262	34.7939867112566	-0.143179268465051	0.547879469053645
Nme1	126.403168092217	390.955422924231	1.62897149677224	0.000267643553912903
Nme2	607.393774924355	1157.05775081286	0.929756845963837	0.000640824147857626
Nme3	10.7809259207171	37.3457202808795	1.79246183411984	0.00788793013305397
Nme4	0.117549878186555	4.56159910778576	5.27819471312595	0.091714768127891
Nme6	1.0129636261705	13.8591243476935	3.77418183204847	7.54244531263941e-05
Nme7	6.10453124630714	20.7401308813072	1.76447257519603	0.00413074486747036
Nmi	6.06864966386321	30.6972367235998	2.33866135119314	0.0217952351690759
Nmnat1	5.02531980018061	13.1475423435589	1.38750582900297	0.0173743210118213
Nmnat2	0.542588041155182	1.07988336078407	0.992946338416756	0.297618379177906
Nmnat3	0.720607624120494	2.35999811509914	1.71149988646969	0.0179195635320671
Nmral1	2.66013989201078	7.11170298548005	1.41869295595537	0.0417575536187324
Nmrk1	0.669695798656708	6.76871801512023	3.33730479300094	0.161552329388358
Nmt1	40.6921793567851	95.4018608378166	1.22926585754039	0.00814462844599449
Nmt2	51.8493589950405	51.4622683495697	-0.0108111038862325	0.908199732107947
Nmu	0.590074652378506	0.107506642339607	-2.4564716863029	0.427219438432175
Nnat	9.80361785677594	5.61078889526776	-0.8051106165762	0.0883354492827522
Nnmt	3.483797987493	8.19506914965162	1.23409515294199	0.0677800292553861
Nnt	25.5078273253971	45.8074334052954	0.844641710729603	0.0133403404790988
Noa1	11.9929071636434	9.53188734812506	-0.331347614040655	0.185096138107753
Nob1	37.8002073918458	55.1896660978596	0.546004007276311	0.0274932485929731
Noc2l	33.2281837059828	42.1150533363557	0.341928557523796	0.0829399514080211
Noc3l	20.2508365158637	23.4623596268777	0.212366609901842	0.226877097118235
Noc4l	13.7075024230198	16.9766742761968	0.30858813452594	0.2813817072487
Noct	52.8465753386233	2.52576101741373	-4.38701993674683	7.57750837352015e-05
Nod1	9.33520090060302	9.74423384324192	0.0618676849438616	0.786074007027875
Nol10	11.1320555816581	11.7976837349789	0.0837836228333154	0.587388078488434
Nol12	6.89974626255768	22.7957801989688	1.72415157411223	6.56831243191726e-06
Nol3	10.440923816549	60.334754379381	2.53073990351925	0.000156135548912717
Nolc1	50.0827007638006	46.2933536349056	-0.113507283515075	0.359933723910037
Nomo1	61.1112972044003	89.0805866470133	0.543671953818375	0.00660395284850995
Nono	143.998532336303	202.02098260165	0.488451036594685	0.00314296045835357
Nop10	27.0805170596097	42.1180911071901	0.637184766294997	0.319184788310034
Nop14	34.2711167938016	35.0058728376284	0.0306037735199772	0.754070658178339
Nop16	45.7399693872132	57.3142167795669	0.325437643393452	0.21546739189607
Nop2	19.6054744502805	35.981084723922	0.875982124924077	0.0337278322297189
Nop56	121.884614345429	63.6627623548547	-0.936994361558211	0.00189591238509391
Nop58	91.0351639577722	77.8275711948408	-0.226142584791746	0.147652698170856
Nop9	20.3406456868522	18.6453247284873	-0.125551552941077	0.104558024342535
Nosip	14.0775415399643	31.7280527116256	1.17236357151692	0.00226455092393716
Nostrin	0.170162622373196	2.42514357633743	3.83308408499399	0.0627876518321549
Notch1	19.9521957500508	8.84167684951413	-1.17415561260913	0.00237460223193698
Notch2	13.9382384907015	14.6898531905917	0.0757717322946548	0.578717516892874
Notch3	11.8049017002441	20.947869507427	0.827417494555799	0.000959652806304597
Nov	586.718279194576	244.499759638746	-1.26283489293765	0.000534920972152755
