RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_JQ1_24H	LOG2_FOLD_CHANGE	P_VALUE
LOC100911483	181.531461680093	160.390948697201	-0.178626878206735	0.31938220556135
LOC100911576	1.8144356891412	0.835059717788386	-1.11956964471995	0.363710613991931
LOC100911664	71.4023222767903	78.8456357305222	0.143059904081261	0.192000072093015
LOC100912041	112.400514731303	147.351798181952	0.390616023938549	0.0570687347535083
LOC100912083	35.0780779995722	25.904772415391	-0.437351792758782	0.148925258297463
LOC102549726	64.3503193015258	139.649045829533	1.1177865041255	0.118598414931818
LOC102550367	0.553730511164083	0.0926632658301558	-2.57911458333462	0.321912539054892
LOC102552805	0.297578686324249	0.203367033903278	-0.549185363891771	0.59297682099776
LOC102554586	3.01858599281098	2.65885052530241	-0.183070226563709	0.644624548219068
LOC102723236	21.5256027677283	1.1280439789273	-4.25415841691738	0.429205382747379
LOC103692984	1.73333614475289	1.45051093801395	-0.25699028789007	0.788308787522199
LOC104940696	4.38487562586574	2.39985560734843	-0.869588316659101	0.0550104300206416
LOC257642	0.0944165013335583	64.524754018313	9.41659799723517	0.422650499559453
LOC257650	2.56603273778348	1.63842906610716	-0.647226362220002	0.131525760983173
LOC287167	0.0915097794291092	0.0895870897701733	-0.030635085822588	0.856562600417499
LOC288913	95.912438040917	174.895790282192	0.866705741279516	0.00723754540300528
LOC288978	2.52403589003455	5.0981059241378	1.01422892418402	0.0524952166731372
LOC290595	0.178233534141062	0.283355496940142	0.668844388769812	0.491276945904829
LOC294154	42.7125378264793	67.0799251782966	0.651221459390397	0.0273204195698241
LOC297756	0.974980186648321	0.702065244411962	-0.473767791531484	0.62655934903548
LOC301124	78.4421988789036	118.515448823863	0.595373248158294	0.0165413434753748
LOC302022	0.950020831563333	0.275759973519666	-1.7845460831774	0.483110769380433
LOC303566	0.926218034515514	0.413109450814744	-1.16482778273403	0.189094330187658
LOC306079	5.9540357967236	5.04680879355914	-0.238496466483989	0.507927260236916
LOC306766	28.9606491550922	25.9123050076378	-0.160456585930438	0.403921276184982
LOC307727	0.497734248138445	0.0932261016822386	-2.41656981351304	0.426726301816805
LOC310926	0.0996041055763106	1.38118794444834	3.79356062683499	0.402994329245893
LOC314140	10.5719755617769	5.74395743099783	-0.880128032789827	0.0867235003304591
LOC317456	2.88094416585619	1.22587996730502	-1.23272397692993	0.369441525794909
LOC360231	0.698275752862351	1.72842618596406	1.30759021116502	0.434365984765092
LOC360479	0.137910362896237	0.566851841388313	2.03924083755559	0.200404823436566
LOC361016	0.421463661467964	0.196660235472663	-1.09970297215409	0.391752923708981
LOC361346	11.3848662004818	13.368443187068	0.231714130703437	0.170070127018319
LOC361635	14.6096301210543	38.105968435208	1.38309732764727	0.0148820584988682
LOC361646	1.86983871653064	2.60144213854108	0.476397783737883	0.1245112897707
LOC361985	54.8718179143182	64.7867862407276	0.239634221078693	0.158464075576176
LOC361990	28.9293869143501	36.5935940958329	0.339055369840824	0.21359420090974
LOC365238	0.738352863336911	0.891969930844109	0.272684622492014	0.590167809465159
LOC367117	0.568766774596274	0.303255021589354	-0.907305655043353	0.483873079652113
LOC367195	3.27244094778853	2.18705810592224	-0.581375608001901	0.572409654111708
LOC497899	1.3835438430601	1.53993023693805	0.154496632187554	0.704883130044549
LOC497934	12.5981625233232	14.3589416945727	0.188736093261351	0.25902069829879
LOC497940	1.4215546037989	12.3883918863261	3.12344750509948	0.0043645503301351
LOC498122	3.47437862003085	5.18463738518904	0.577488109971823	0.462473532437053
LOC498154	4.20709343380042	14.0102750924965	1.73558951957869	0.00249014502265794
LOC498231	12.3400081982869	10.2844116340884	-0.262884092585	0.424163140368638
LOC498265	1.39762264800244	1.92359146204529	0.46082753592596	0.488074976507474
LOC498675	2.02005244370986	0.366295932344167	-2.46331116271719	0.092061989113515
LOC498750	35.370561822534	50.953326962004	0.526627214387367	0.264316239445912
LOC499240	0.148411872627529	0.0943043305745569	-0.654210581124103	0.354054164629562
LOC499306	0.0929645365478217	0.0906833102629784	-0.0358434165576453	0.793094030718793
LOC499331	6.39644960602273	12.9986132660474	1.02301446567216	0.0246106310897304
LOC499339	36.5697035223924	55.6183991252567	0.604913289401074	0.00444616889269617
LOC499407	1.46366617868411	1.09167445942753	-0.423043848316148	0.534895610353714
LOC499602	0.438782235916743	1.01364018082614	1.20796859476196	0.291802098658268
LOC499770	9.07554155765674	26.0414684807504	1.52075516490385	0.00135645108019438
LOC499781	29.2412381176619	18.4749820196115	-0.662431438145307	0.0388084116954437
LOC500028	0.572591313850676	0.77307942323776	0.433110853789211	0.378302867463685
LOC500034	18.4667008006384	13.3367561250573	-0.469518337143959	0.348743481084863
LOC500077	0.906121751216829	5.09291227582822	2.49071405098452	0.00050891040669926
LOC500124	0.577902966365784	0.316405625004295	-0.869052027240075	0.417730491871629
LOC500227	0.150339627101271	0.315255328657162	1.0682954256324	0.083156668005171
LOC500300	12.2879473912272	10.8706389408772	-0.176807204739882	0.450748871266125
LOC500475	0.247304565776129	1.19793732492813	2.27619164916065	0.099228234007129
LOC500684	0.673833897774767	0.786083609623474	0.22228976268003	0.741482485385475
LOC500948	3.65648754140768	0.0940037442745821	-5.28159641407977	0.423082244643468
LOC500956	0.968801870178487	0.269177227204252	-1.8476452890643	0.00485956249184956
LOC500959	1.9185094606146	2.05380477650682	0.0983131742206588	0.9021022150642
LOC501110	1.42063953858981	0.621027992826029	-1.1938103389428	0.291173922991931
LOC619574	24.0351066351995	22.4845164977398	-0.0962113432803837	0.57439505161671
LOC652956	46.8610001333321	66.375593700982	0.502265114934202	0.122628746255398
LOC654482	1.42483970157498	2.70957445025534	0.92726666700946	0.173979563963324
LOC680039	7.13786712418174	8.20277493309903	0.200618999510387	0.25590840772413
LOC680200	0.37687768549291	0.778844690222048	1.04723929131748	0.297896440394025
LOC680254	36.1375239382481	13.2025286524754	-1.45268338698634	0.00978479888838586
LOC681419	29.571258503379	34.95982496357	0.24150231813198	0.357229307064463
LOC683722	13.4656792036103	9.8454713469487	-0.451754819463982	0.20099015360755
LOC683897	11.7334574662859	17.2341921071748	0.554645479534295	0.0701908594247558
LOC685171	1.66951707870327	0.378096978921917	-2.14260262481944	0.0588448890710998
LOC686120	1.93929647776932	2.00915249266336	0.0510536892086984	0.965414127896844
LOC687399	0.376487311056319	0.917970592809608	1.28584669580935	0.119410797106719
LOC687707	3.13088835976359	0.843286836504255	-1.89247672660535	0.276170329190282
LOC688090	0.221735940991837	0.0886268600428483	-1.32302672825575	0.402870061380891
LOC688452	4.21692965400204	2.6676586398345	-0.660618887535753	0.415519003809584
LOC688459	51.499522218852	56.4516337643859	0.132456286666153	0.411060548937564
LOC688765	0.564758581648878	1.17646440663608	1.05875148016693	0.0155357231780956
LOC688869	424.004265448571	486.012045279198	0.196913291642664	0.247463379534623
LOC688925	0.611611589258196	0.09575772035921	-2.67515503167042	0.416511970210557
LOC689226	76.6589051149382	78.4772834182293	0.0338217089533354	0.806864697358682
LOC689574	100.946047417979	116.040351347373	0.201042146366197	0.359787618064521
LOC689766	0.0923742166390566	0.0906042537056462	-0.0279114410446194	0.799391176587769
LOC689770	0.155927880957867	0.0904478513336037	-0.785720778808608	0.453010343766592
LOC689959	2.51883262757138	6.25713795557397	1.31274765204996	0.0548574978984447
LOC689986	0.991449297176659	0.46908469897213	-1.07969055228847	0.434878630052456
LOC690120	3.74455188492411	5.18421185334359	0.469331595361967	0.0158524401901149
LOC690276	3.48554957056288	4.59391419697905	0.398337765576185	0.207388770738586
LOC690344	26.5592579790391	40.5319558039758	0.609844951203432	0.0317431027286256
LOC690352	0.199861716070946	0.145323524099762	-0.459733890611649	0.648806942309622
LOC690617	6.02957618897428	33.2821958428134	2.46462211493553	0.000614021545364454
LOC690806	3.97192302122218	5.11682808339976	0.365412099446128	0.664367726371995
LOC690871	24.1041014134965	32.9467631474918	0.450858086791818	0.168886655200251
LOC690911	8.93386156738446	8.76981830426108	-0.0267369470732613	0.892623847394872
LOC691083	0.17758375749752	0.239040150223266	0.428753326680854	0.651041546497267
LOC691141	1.45474890343972	0.847009847321193	-0.780319511101214	0.243849365707436
LOC691153	5.74023519684665	3.23632460186717	-0.826753533532973	0.0185252754436286
LOC691807	44.0879446686749	49.541630721437	0.168257135710728	0.334891581864911
LOC691909	1.93282872114493	2.62939292749852	0.444015951617349	0.354800868097285
LOC691921	8.87980331977589	20.7130884789662	1.2219430588445	0.00283417678967755
LOC691931	34.5324951668085	19.8393734808149	-0.799588114047334	0.0243407940799253
LOC691995	0.657730469635425	0.114759934756139	-2.5188774522519	0.229835466402001
Lace1	0.32296730435765	1.14472095936666	1.82553593950354	0.0157678750302834
Lactb	11.7086130222275	12.3418922853722	0.0759934212134924	0.737188476828646
Lactb2	3.6809827878217	12.1162773745281	1.71878360198906	0.00176179616301888
Lag3	3.64135511552113	0.73370694970992	-2.31119958783301	0.100480654473064
Lage3	58.4221762243213	51.1538657161455	-0.191672830438547	0.294356461665701
Lama4	2.29265964470456	2.777949328436	0.276998087422112	0.536570044373613
Lama5	92.2588578709623	87.1911146548025	-0.0815063100799653	0.687890551752693
Lamb2	61.6515753663197	34.5919472738088	-0.833701530718728	0.00747490281864837
Lamc1	182.399645619375	86.0395045222384	-1.08403180470708	0.00126077943268525
Lamc2	1.43826597392806	0.268460763795356	-2.4215473381485	0.086923364202689
Lamp1	385.966693088848	641.545500785293	0.733075234411835	0.0117033231410868
Lamp2	172.875323943086	199.694393873377	0.208061877029483	0.0944472667566685
Lamtor1	57.2541157552742	167.404096639273	1.5478835220468	0.00891416862786993
Lamtor2	75.6197155733913	132.959162936052	0.814148876476866	0.0581111354936997
Lamtor3	46.1995668313541	48.9468511494488	0.0833367263570876	0.696851288479988
Lamtor4	53.9883935385827	100.931186525972	0.902650824625658	0.0319083866949649
Lamtor5	34.1151731225955	60.4967174739913	0.826443327003997	0.0104659185718373
Lancl1	16.1266527922586	23.7435191238062	0.558086751154857	0.013361619772724
Lancl2	10.024046277792	7.54322494627969	-0.41021162600282	0.308036911330228
Lap3	71.4372175044713	90.8621666707529	0.347003819598289	0.017399555657249
Laptm4a	582.817720727665	521.260311424396	-0.161040725769588	0.0394178933100416
Laptm4b	56.4698476393101	48.2030578693503	-0.228356068842666	0.135989439113933
Large	35.446564720823	24.3024573674489	-0.544543615683856	0.0154506870516976
Larp1b	39.167569690793	16.0410135530095	-1.2878943117563	0.0195608864375316
Larp4b	22.1233995902213	20.1514070011728	-0.134692520831068	0.500370195811083
Larp6	2.63098577185744	1.484147941402	-0.825968538094692	0.0920737519922707
Larp7	18.2723158129284	20.6726289350379	0.178062376622509	0.264301966916283
Lars	36.1639315255088	72.7847809577781	1.0090852920666	0.0145526486247563
Lars2	0.779958523836748	3.39795434304332	2.12319715537289	0.00874405360903582
Las1l	27.4593739465941	30.296928560097	0.141872810193849	0.287997086262636
Lasp1	88.9012719303553	74.9061204511603	-0.2471204565151	0.239845604833993
Lat	0.397824617951853	1.03744068274863	1.38282439046813	0.0506133835409124
Lats1	8.6505599106005	8.86280824919536	0.0349703855494793	0.845298677888405
Lats2	16.0314176336971	11.8338520457062	-0.437982243616768	0.0389755489784417
Layn	15.5147008045792	30.0186534205137	0.952223386584384	0.00541123487691847
Lbh	144.575931907127	81.7055211579337	-0.823321926212049	0.00155952111966992
Lbhd1	33.445406194061	52.8396864097964	0.659813837693752	0.0430956360599228
Lbp	0.827322563093358	0.36990701380893	-1.16128727281277	0.385382030697507
Lbr	14.6151628383978	13.9579107029946	-0.0663828962089109	0.823033253712208
Lca5	0.633709872330193	0.7147276901905	0.173571191756081	0.834300485880722
Lcat	13.2147561306733	8.05411196663334	-0.714352367680487	0.0560740734242981
Lce1l	0.459663699288841	0.270424743244401	-0.765351576721113	0.667801437503506
Lce1m	0.305513897789684	0.0942013001136418	-1.69741913319904	0.406830624315525
Lcmt1	25.0751168433165	33.3794779059956	0.412704966017311	0.144383771218489
Lcmt2	11.0211910970346	9.26393853031946	-0.250582563567004	0.331480952292971
Lcn12	0.688951766334398	0.822161002621463	0.255017959428259	0.813023376423323
Lcn2	0.19704061648084	0.08355017592183	-1.23777827559909	0.394429693248058
Lctl	1.06366459324041	0.710265583294574	-0.582612810878285	0.565348621339033
Ldah	3.6060877288277	6.14407009016456	0.768760179039968	0.0508776726077114
Ldb1	24.1247387927566	34.3949904897867	0.511685134848791	0.108175353527699
Ldb3	0.81439284249359	0.251727268644445	-1.69386337540776	0.105951303773102
Ldha	404.88183900135	335.984873216512	-0.26910465115632	0.063053999369336
Ldhb	72.7562851395289	51.4643165402021	-0.499499414986714	0.0869186761882109
Ldhc	0.387135670895956	0.123762601232247	-1.64526381981311	0.356060439766142
Ldhd	0.924702100403705	2.62921325447678	1.50757059239082	0.00461414957554948
Ldlr	175.848280183721	140.491125651165	-0.323852222147654	0.0930755466230082
Ldlrad4	5.07994851098004	4.66014597981558	-0.12443872605514	0.7660786885414
Ldlrap1	4.80954486449605	5.83809330767746	0.279596893243481	0.308211737039098
Leap2	73.287639007917	51.4986095426877	-0.509036407848302	0.231596801649524
Lef1	0.114807052018635	0.324985683083411	1.50116490084437	0.436986206680498
Lemd2	3.14806170647079	3.39101698382562	0.107254190094357	0.70731082753905
Lemd3	6.86368743038729	5.93568535901301	-0.20956923549387	0.347893761150083
Lenep	0.706524301446275	0.101743444556857	-2.79580334097517	0.425911565955077
Leng1	11.050337391763	11.0050853154119	-0.00592008945987404	0.979139416015149
Leng8	51.5804206549902	63.976958245558	0.310728863006637	0.214426148300495
Leo1	10.5448128022153	17.0102022026989	0.689866806845842	0.0677673215560354
Lepr	1.64860962176099	0.632593727502659	-1.38189866402173	0.194532055828386
Leprot	28.5482807646441	27.6091302477897	-0.0482584258113305	0.82748967653054
Leprotl1	94.7987555370302	119.182627145373	0.330233928776025	0.0914893728610818
Letm1	13.8605397820617	23.7402332661261	0.77635066804897	0.00171481778752108
Letm2	0.944595298402473	1.01597939795884	0.105102887624921	0.850173815523311
Letmd1	7.066950669129	16.1877330291729	1.1957412177327	0.0707388404070578
Lfng	111.5736713535	24.4433701075198	-2.19048151247231	0.00164585474999427
Lgals1	2072.91476124716	3004.91709223159	0.53566439281794	0.0523236665782138
Lgals3	200.680261180179	591.550573618509	1.55960279377044	0.0130240981148462
Lgals3bp	70.7663666655776	20.0589156584916	-1.81882023028958	0.000251683427484328
Lgals4	1.34971176243487	0.0942594543805168	-3.83987020498539	0.368026028315507
Lgals8	8.57920093818115	7.91547051667439	-0.116168171647863	0.471355977324041
Lgals9	10.3050909576498	0.919972513577293	-3.4856226708425	0.0161987808250927
Lgalsl	6.46871929578162	3.61123512409675	-0.840987753813375	0.0175716916252119
Lgmn	85.9961115071162	106.524533819871	0.308842405958869	0.144526426838309
Lgr4	16.9162382016311	12.4202725428269	-0.445711949040298	0.0434833641411394
Lgr5	0.432516600303888	0.0894156676723012	-2.27415595362873	0.0318422706149601
Lhb	0.0924540071564314	0.269637051750458	1.54421100018939	0.425807080516736
Lhfp	165.805807513353	83.2731825591862	-0.993570672073515	0.00126958388670163
Lhfpl2	0.74482467525756	1.05818702424371	0.506621858506417	0.374820142778817
Lhfpl5	0.137148181956111	0.089687349407251	-0.612759088485959	0.367574371387854
Lhpp	4.32137080388824	3.49115449458285	-0.307784827477271	0.162932770993014
Lhx4	0.0933983164162438	0.0909029857221618	-0.0390688636373506	0.781998544671177
Lias	1.34061681617958	6.47599346769424	2.27220459472094	0.00885684879061092
Lif	23.4348037789796	4.12928886820232	-2.50468746287911	0.0175103993381606
Lifr	3.80978565294012	1.82322621317802	-1.06321625874323	0.0333556328877645
Lig1	1.94859831572314	1.52488281764907	-0.353738343474571	0.587945991827507
Lig3	5.71753076175775	4.42052260292087	-0.371175284761961	0.122288575522221
Lig4	8.10425168943518	10.7871320851281	0.412560469529789	0.28022685742199
Lima1	37.9577337766228	28.0551483932163	-0.436128316728961	0.0467106699874204
Limch1	0.162869394746917	0.278857287108865	0.775811443644148	0.576569114873159
Limd1	8.22984563559091	12.5938210472236	0.613778796659713	0.0447522489888851
Limd2	14.8715744747875	7.46435120219992	-0.994468623090696	0.00813578278305868
Lime1	5.82814728538726	5.40386479933335	-0.109045756811913	0.689145828148279
Limk1	6.81446525555	14.686693959508	1.1078373198589	0.0333201155439899
Limk2	12.5440340051691	6.46630771118746	-0.955987308004461	0.0282124107350073
Lims1	41.8028070043136	33.4024474216296	-0.323646006773438	0.115899946410463
Lims2	10.3188130285511	0.557332295009493	-4.21059546328402	0.000642525511382266
Lin37	14.4949227489117	20.5940869466074	0.506682520183271	0.0471876656071648
Lin54	4.85901468202061	4.82144987726957	-0.0111967414825966	0.968421080288276
Lin7a	1.6598843782017	0.228780178302421	-2.85904878553934	0.461171371279533
Lin7c	35.0464149303659	38.1178698014475	0.121200625758542	0.312134538429506
Lingo1	4.09581130318749	1.42885809281244	-1.51928660878435	0.00963105279461996
Lipa	26.5531639274558	56.541482503169	1.09042593596325	0.0316503500515245
Lipg	0.362363735328366	0.346942253871344	-0.0627430242248938	0.937917883628662
Lipt1	1.08259611138916	0.820711603949262	-0.399547854455572	0.496482299311691
Lipt2	1.83324211914432	3.10101445809125	0.758342914906812	0.00816115388950568
Litaf	130.814755861377	113.079789030324	-0.210184188850372	0.216197132114617
Lix1	0.215352126876176	0.129178169106033	-0.737335294509952	0.522126877230886
Lix1l	43.3032521263218	33.2890804490083	-0.379426357981526	0.0258299602098679
Llgl1	13.8638685686802	21.5098844547185	0.633669892279741	0.0502702848870993
Llgl2	1.51453158245582	1.95830129168606	0.370731082932369	0.45692550998844
Llph	3.76994879595401	2.28104203495162	-0.72485189589113	0.103321857724794
Lman1	53.6842030695093	40.6476873582999	-0.401324355334105	0.0331882274681608
Lman2	133.426624021647	164.301974066565	0.300303242776346	0.0919773712027221
Lman2l	2.64497789050466	4.06838534667609	0.621200671083877	0.206860836285662
Lmbr1	4.95033968043942	6.54264316651385	0.40234606589561	0.240485321955535
Lmbr1l	6.56685661969249	7.13408532574813	0.119525515085758	0.761602825651015
Lmbrd1	6.25585875411239	30.1385023511029	2.26832788330544	0.00369198800894471
Lmbrd2	4.04162786013948	2.01291328605598	-1.00565146520994	0.00933726422833033
Lmcd1	404.240440986202	74.9563128446469	-2.43109176626598	0.0030189555578241
Lmf2	34.6769505479522	24.0585443409541	-0.527427680075916	0.00597436112485959
Lmln	1.25559824739742	2.07477217939104	0.724578009577625	0.0139255912868156
Lmna	697.785633146318	276.063408019775	-1.33778422134548	9.83837168953782e-05
Lmnb1	15.2035395717958	3.83224494311818	-1.98814555905941	0.00247822244285393
Lmnb2	13.0556750169786	12.455653281032	-0.0678763603408119	0.695475327467947
Lmo1	8.22935281081842	10.9137799141829	0.407299975003364	0.297495117130216
Lmo2	0.363256864857066	0.18265323457591	-0.991882759907209	0.270209264723709
Lmo4	74.70177448347	27.1702532122811	-1.45911450276637	0.000156907753497524
Lmo7	5.7229364331725	1.91927749388192	-1.57619226738712	0.00643232566001048
Lmod1	19.873587544099	0.806965579751918	-4.62220138036091	0.00750064116803762
Lmtk2	4.96565504100794	3.85020488405299	-0.367048823299202	0.110349698829063
Lnc134	2.58541947381184	2.75979729408312	0.0941639346250903	0.882928069452323
Lnc215	30.4191648874532	28.3579716416989	-0.10122620183918	0.67918086993471
Lnp	16.4586666982691	21.7948015447654	0.40513659804508	0.332388911301217
Lnpep	0.703179069814544	0.374899713882647	-0.907387404593413	0.0776702030286771
Lnx1	0.529048051557022	0.699047615640345	0.401991964984092	0.458107317981708
Lnx2	1.94695293931425	1.15826844217216	-0.749248359020057	0.239650210725337
Loh12cr1	1.78310346263343	3.36111726834525	0.914550462511524	0.0029069201815665
Lonp1	37.9300182764094	90.0066629826179	1.24669173794464	0.000407638352258135
Lonp2	14.0823304527874	23.4376685664338	0.734942964515208	0.0230306206405577
Lox	211.208354559327	4.19187076768347	-5.65492885253041	0.00861432908382501
Loxl1	80.2010285182626	33.1894282638264	-1.27289696117482	0.000104418380022009
Loxl2	88.4978454717259	82.8245123057133	-0.0955845290936739	0.692010826172822
Loxl3	14.4574780737899	6.5749682846191	-1.13676007366115	0.00036011522125021
Loxl4	29.2441305386773	2.08474529513575	-3.81020405923286	0.00222184711266446
Lpar1	0.162490688421022	0.394343335959115	1.27909521623354	0.178181734222594
Lpar2	0.179996346217814	0.175353327468576	-0.0377028141601479	0.938475818301638
Lpar3	0.520032843702068	0.304724264931718	-0.771098357221279	0.252769428560584
Lpar6	6.58944889945106	3.03431283050024	-1.1187879805218	0.04847164140481
Lpcat1	14.0757892917066	13.3273086212151	-0.0788303575763054	0.667803560722943
Lpcat2	0.875007639371012	0.911012183005239	0.0581747347377635	0.881747544619037
Lpcat3	50.0764685476507	69.3605528513647	0.469982572597375	0.0629239450416358
Lpcat4	16.738917566968	19.080855781815	0.188919639989975	0.273379254662678
Lpgat1	8.9557008280027	7.09633673282075	-0.335731865160473	0.0602002987518167
Lpin1	1.12994408098517	3.00519199818977	1.41120578809592	0.0200990914874949
Lpin2	5.3469253415425	4.45435961256796	-0.263491497182168	0.229554873316143
Lpin3	1.51636466039641	1.07730183987321	-0.493194216565547	0.0259732249611021
Lpp	8.14037791100348	4.06448636210694	-1.00202272475234	0.0507871416664873
Lppr2	10.690872155639	11.3260195146581	0.0832613685443762	0.619527510053743
Lppr3	0.347136319565817	0.112817926539094	-1.62150598955279	0.029152498616939
Lpxn	1.77345705886976	1.18039280432783	-0.587297367140517	0.308876484341396
Lrba	3.37854826945309	2.89827489514385	-0.221209029200183	0.481675253537119
Lrch1	6.96619017075589	10.0077941495925	0.522682257256293	0.0468684010151474
Lrch4	12.3477051628214	13.1744768073441	0.0935027298772618	0.62012586047596
Lrfn1	0.631519699736317	0.797540428718838	0.336729915068368	0.424322975436347
Lrfn3	0.360783995925441	0.314641674882657	-0.197425572188255	0.766847541170676
Lrfn4	11.0799583148677	13.9563192717475	0.332966053161235	0.28975600318182
Lrif1	3.48248548193646	3.41906377528001	-0.0265160050218792	0.902165714266338
Lrig2	4.49052402479581	3.48820914440549	-0.364397267942718	0.223586821222567
Lrp1	47.4935246452712	71.8697704190307	0.597654250368705	0.13767381147088
Lrp10	62.9618265440397	89.899512087599	0.5138358912825	0.0344199165649559
Lrp11	11.0009844627831	15.1002639394362	0.456941132523526	0.118492994867368
Lrp12	6.33270896764064	5.35922032595782	-0.240799650255969	0.364339363470719
Lrp3	0.238295155169936	0.165118140795416	-0.529250988639623	0.306222529872863
Lrp4	1.6330124545462	1.12176749047292	-0.541762115459181	0.0663628659682351
Lrp5	2.86052878199769	1.86042344516603	-0.62065083450035	0.0286365007281921
Lrp6	8.24319427416913	12.275260889582	0.574478285307181	0.0768499889736369
Lrpap1	89.5028637062361	75.3448645657206	-0.248424660691591	0.189648495953048
Lrpprc	21.4560902188007	36.5516232752122	0.768548269755264	0.00679077709536209
Lrrc1	3.36249402494326	5.24187953516629	0.640552495098989	0.176125828007472
Lrrc10b	0.0940227818733326	0.0918738652308287	-0.0333558408385278	0.797972933777301
Lrrc14	3.50651901154649	7.21692330490326	1.04134437315874	0.0203940780354977
Lrrc14b	0.387540063603014	0.780103994318658	1.009320997149	0.203323797083534
Lrrc16a	3.30963937195001	4.40688455471522	0.413085078143307	0.0748979817665239
Lrrc17	0.18371466325356	0.130057106468558	-0.49832154834494	0.529071776719369
Lrrc20	0.888202332107038	3.44392174266498	1.9550920958539	0.00121211704596895
Lrrc24	1.32510045658951	1.21465077030088	-0.125560157603189	0.819436184485092
Lrrc27	0.323509679823347	0.556504960407305	0.782585666943431	0.173212945787439
Lrrc28	2.63099206623001	5.6212544161541	1.09528521424465	0.0690162573634366
Lrrc29	0.468191696592125	0.371836988779638	-0.332429057763185	0.814218482105409
Lrrc3	0.735007683430969	0.0883440743861353	-3.05655405587062	0.215941672405025
Lrrc32	1.5920094666379	0.986303273834266	-0.690745687109662	0.167937954274016
Lrrc39	3.34795737784381	2.62623385758911	-0.350285772096367	0.277412932503336
Lrrc40	10.1755964502198	10.4908721629509	0.0440212603215462	0.861517112004555
Lrrc41	22.4196831876892	24.7165454598804	0.14071122560493	0.494083587008822
Lrrc42	26.1796421107513	32.6684756062375	0.319453761513678	0.134103928539623
Lrrc45	5.12001906451215	8.85319464173717	0.790048958038879	0.0552075552973633
Lrrc46	0.354748515201677	0.389805294933039	0.135957041719597	0.832689909894739
Lrrc47	17.8727286227783	21.4545064691232	0.2635208073836	0.256470862248964
Lrrc48	1.40587446121674	0.318896049353043	-2.14030964348169	0.121886956162605
Lrrc49	2.04480472902836	3.45149269252244	0.755257351893772	0.00996423447092983
Lrrc51	1.07070789830071	1.30187280661284	0.282023554022755	0.771045535338467
Lrrc56	0.565739457887683	0.722765725472915	0.353390297027918	0.625852810034519
Lrrc57	4.83473526450774	9.32008471250808	0.946906173699587	0.0226914557233318
Lrrc58	46.5321894209132	42.6751068952678	-0.12483430300762	0.55972336280376
Lrrc59	83.7634049747463	86.1954416031339	0.0412914863435983	0.737165594082461
Lrrc61	0.739440997399819	2.10378176486648	1.5084781155663	0.0238414369029562
Lrrc66	0.835332794651857	0.331224529241717	-1.33454156111767	0.391960721185387
Lrrc69	0.0930499942066883	0.440348640676802	2.24256824682967	0.11078639374791
Lrrc7	0.128087502693904	0.116835598553825	-0.132649806043941	0.831946557768356
Lrrc71	4.24459055203777	3.80388496904479	-0.158151773909424	0.36757413280703
Lrrc73	1.83476384977353	3.32712370311879	0.858681119414609	0.187652023354956
Lrrc75b	1.44119866385919	2.06258755671968	0.517186143627583	0.361825893348874
Lrrc8a	43.4920692081405	32.0359605626236	-0.44106010031531	0.0639466296462041
Lrrc8b	6.31972625692381	5.88002128061211	-0.104040692092055	0.510877198346711
Lrrc8c	16.3798330752498	8.06735070472823	-1.021753775336	0.00874286374557032
Lrrc8d	1.64828265383261	4.17750972172896	1.34167952305491	0.00274583602033317
Lrrc8e	2.95244840605982	0.890677707347643	-1.72893645820324	0.0258441686844581
Lrrcc1	6.98039542734767	3.96549991088883	-0.815806014136404	0.0756530395775343
Lrrfip1	107.106438104817	57.1038816061846	-0.907384481775373	0.00169793682995952
Lrrfip2	40.4484506876596	35.4644995923734	-0.189708852453071	0.253835770142584
Lrriq3	0.248540653591892	0.208680988015466	-0.252182682499687	0.793276854016489
Lrrk1	1.37489195946693	0.947622651527981	-0.536933664907638	0.193819366424182
Lrrk2	2.18459741188676	2.88733447270967	0.402370803546204	0.199532013513219
Lrrn2	0.252738382306033	0.153243751020808	-0.721816532051831	0.425311228434578
Lrrn3	0.0922868228090379	0.187416531667072	1.0220516438702	0.301378208880068
Lrrtm3	0.501604243693252	0.174708963100299	-1.52159592895109	0.177627210062929
Lrsam1	37.4130308688384	32.2516802602853	-0.214166520292256	0.207010425200286
Lrtm2	0.154815996333422	0.141429345072207	-0.13047305042078	0.842828399884939
Lrtomt	0.169163774866085	0.533686076036836	1.65757071227349	0.147316215324042
Lrwd1	2.67585371863877	7.4817255128802	1.48337178765775	0.0567013302197891
Lsg1	9.69431990175044	15.319969829606	0.660201860362484	0.0734449630751974
Lsm1	15.3299269147411	26.6004435610249	0.795099483812206	0.00589651896308657
Lsm10	3.16321165945478	14.2099771281471	2.16744223346334	0.0474567239906027
Lsm11	4.52692278326113	1.82796649524348	-1.30829107090866	0.0379703263181894
Lsm12	49.3763084683825	56.7285952535543	0.200257159606595	0.253147757451347
Lsm14a	33.4430567388717	38.3611186748701	0.197938074740138	0.205548830258641
Lsm2	22.4977095578312	18.2791711814411	-0.299577474464846	0.0940041746048875
Lsm3	32.3460241490633	28.3991164613782	-0.187742346451708	0.270789811888694
Lsm4	52.1495512914525	105.032599308606	1.01011042675375	0.0154236402372808
